rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_3d,rainfall_7d,max_rainfall_intensity,antecedent_rainfall_index,temperature,humidity,wind_speed,elevation,slope,aspect,plan_curvature,profile_curvature,soil_moisture,vegetation_density,soil_type_code,land_cover_code,geology_strength,previous_landslides,landslide,true_probability
0.69,1.54,2.43,3.44,4.79,10.41,18.78,0.74,8.97,18.0,63.7,5.2,3021.3,21.77,179.1,0.0142,0.046,0.403,0.396,2,6,2,2,1,0.1747
2.02,3.94,7.44,11.51,18.19,30.01,41.65,2.3,24.28,11.2,56.2,11.1,2570.4,15.97,286.4,-0.0116,-0.0106,0.447,0.643,1,6,4,1,0,0.0723
0.09,0.22,0.47,0.52,0.6,1.23,1.53,0.14,0.9,17.6,55.6,16.1,417.6,34.47,94.0,-0.001,-0.0468,0.335,0.497,5,2,4,0,0,0.0348
0.99,1.93,4.15,5.79,8.71,19.11,37.79,1.1,17.27,18.4,46.3,22.7,2859.0,14.36,44.0,0.0729,-0.0213,0.353,0.525,2,0,4,2,0,0.048
0.78,2.15,4.5,5.87,8.61,11.86,18.57,1.03,10.62,21.3,57.9,29.7,316.0,8.01,153.1,0.0544,0.0043,0.441,0.733,2,2,4,1,0,0.0108
4.36,12.03,21.55,24.24,35.7,87.68,118.71,4.93,64.09,23.4,76.6,16.0,2524.0,12.79,339.7,0.0976,-0.0893,0.664,0.442,0,2,2,3,0,0.9467
1.19,2.17,3.05,4.11,6.26,12.8,19.25,1.68,10.2,5.4,70.8,8.7,3119.3,5.17,180.3,0.0111,0.0313,0.375,0.642,6,4,4,2,0,0.0133
3.28,8.43,17.93,30.24,47.87,58.69,73.04,4.41,49.69,32.2,71.3,8.3,925.5,5.55,228.7,-0.0438,0.0043,0.517,0.777,7,3,2,1,0,0.4066
0.14,0.23,0.5,0.85,1.21,2.33,3.16,0.2,1.8,29.3,62.7,11.3,3542.7,6.43,224.7,-0.022,0.05,0.197,0.627,2,0,1,0,0,0.0085
1.22,2.24,2.71,4.06,6.26,9.09,13.62,1.5,7.87,14.0,72.9,13.8,176.0,24.22,47.7,-0.0594,0.0304,0.322,0.607,2,3,3,1,0,0.0472
1.77,3.25,6.87,12.29,14.28,21.8,27.73,2.27,17.38,32.9,68.6,10.1,3551.8,22.76,140.5,0.0384,0.006,0.373,0.44,2,0,1,0,1,0.2926
0.25,0.57,1.18,2.07,2.52,3.25,5.6,0.27,3.1,15.5,56.6,28.3,1960.4,24.94,254.5,-0.0293,-0.0178,0.346,0.455,1,0,2,2,0,0.1118
31.27,84.24,139.07,218.18,281.18,490.0,600.64,33.13,371.07,23.9,85.4,25.3,953.0,13.49,349.9,-0.1528,0.0761,0.95,0.675,2,1,1,3,1,1.0
3.17,5.98,11.92,14.79,16.84,26.0,48.89,4.58,24.62,17.3,69.8,16.0,605.2,10.67,60.5,0.1232,0.1085,0.502,0.717,0,0,2,1,0,0.1247
1.7,3.49,7.5,8.88,10.75,24.59,42.6,1.94,20.56,28.2,53.0,6.2,4006.2,53.67,147.8,-0.0285,-0.017,0.466,0.864,6,4,4,1,0,0.707
1.1,2.21,3.34,5.21,8.29,19.22,30.29,1.5,15.28,26.3,57.9,14.1,351.6,20.37,34.2,-0.0288,0.0521,0.406,0.492,0,2,3,1,0,0.0892
1.78,3.54,5.92,8.2,12.06,14.89,27.44,1.96,14.8,19.3,29.4,4.7,876.2,9.93,87.3,0.0836,-0.0353,0.314,0.517,3,2,1,0,0,0.0539
0.5,1.13,1.52,1.72,2.51,5.54,6.36,0.61,3.85,7.6,40.5,2.5,1493.5,39.53,135.6,-0.0604,-0.0294,0.352,0.624,1,2,3,1,0,0.1382
0.18,0.42,0.62,1.08,1.48,1.85,3.17,0.26,1.77,14.2,45.5,6.3,2624.0,36.51,194.6,0.0568,-0.0193,0.365,0.657,1,7,4,0,0,0.0349
1.2,2.43,5.06,5.75,6.98,12.43,15.75,1.27,9.49,-0.7,69.9,7.5,2310.9,26.34,83.0,-0.0294,0.0342,0.347,0.618,2,6,1,1,0,0.1791
0.99,2.52,3.47,5.75,6.67,8.91,12.09,1.1,7.59,13.4,30.3,22.6,571.4,17.19,81.9,-0.0662,-0.0537,0.245,0.585,4,4,3,0,0,0.0166
12.74,28.85,61.81,91.5,124.62,240.41,350.64,17.42,191.38,19.8,98.1,14.4,1252.4,11.61,280.0,0.0853,0.0775,0.95,0.754,3,1,3,0,1,1.0
0.31,0.58,1.02,1.43,2.05,5.0,7.88,0.33,3.94,11.4,42.8,34.5,1040.8,14.68,346.6,0.0462,0.0469,0.281,0.582,1,0,3,0,0,0.0101
0.32,0.63,1.2,1.88,2.6,3.9,6.95,0.45,3.62,20.0,23.6,11.4,936.2,33.88,116.5,0.046,0.0331,0.245,0.736,1,2,5,1,0,0.0151
6.32,17.41,27.73,39.89,53.07,121.6,157.42,6.4,88.33,31.1,53.3,9.7,1756.2,12.46,247.7,0.0184,-0.0147,0.745,0.801,5,2,1,2,1,0.9878
3.93,8.97,12.86,19.47,21.66,48.05,77.79,4.91,39.04,17.0,54.8,7.1,2971.7,8.9,92.9,0.03,0.0415,0.514,0.889,3,0,3,0,0,0.1024
0.44,0.94,1.58,2.38,3.34,7.3,9.78,0.52,5.44,1.4,54.4,27.3,952.4,26.1,334.1,-0.0616,-0.1459,0.413,0.696,3,0,1,0,0,0.0992
0.09,0.17,0.25,0.39,0.53,0.81,1.01,0.1,0.64,32.8,70.3,10.5,1571.7,18.46,242.2,0.0056,0.022,0.298,0.396,1,2,4,2,0,0.0197
0.59,1.29,2.22,3.98,4.95,9.92,19.07,0.78,8.98,18.3,59.1,31.0,1672.3,12.75,289.0,-0.0464,0.008,0.305,0.577,4,3,4,0,0,0.0097
2.8,4.49,5.84,7.63,11.43,14.98,22.82,4.15,13.45,11.5,52.5,36.5,4102.3,13.43,17.8,-0.0694,-0.0943,0.451,0.68,2,3,1,3,1,0.1943
0.38,0.77,1.62,2.13,3.09,5.64,7.18,0.49,4.29,16.6,60.0,5.2,4011.9,4.71,215.5,0.0205,0.0203,0.34,0.79,2,4,1,2,0,0.0158
6.21,16.31,24.05,32.55,51.63,123.69,227.86,6.83,105.96,7.1,60.9,22.4,3370.6,13.97,189.9,0.0579,0.0295,0.911,0.79,1,2,5,1,1,0.9813
0.34,0.7,1.29,2.24,3.02,5.64,7.82,0.36,4.42,27.3,47.7,11.8,1052.9,32.24,105.5,-0.0192,-0.0927,0.333,0.815,0,1,5,0,0,0.011
1.22,3.18,5.87,8.73,9.9,12.32,14.99,1.71,10.29,43.8,55.9,14.8,332.4,10.76,94.5,-0.0106,-0.0593,0.316,0.388,2,2,5,2,0,0.0211
7.3,11.32,16.42,28.73,44.94,94.73,109.43,10.39,66.77,9.8,74.9,6.2,1365.2,58.28,208.8,-0.0569,0.1032,0.631,0.692,0,7,5,1,1,0.9998
12.08,20.29,44.57,72.66,96.57,225.43,315.84,15.76,169.12,21.9,81.0,14.4,1157.2,18.67,254.3,0.0004,-0.0093,0.95,0.353,2,0,3,2,1,1.0
0.33,0.81,1.36,1.74,2.78,4.05,7.55,0.33,3.87,12.4,63.1,14.0,2149.6,3.17,11.9,0.038,0.0488,0.312,0.793,3,2,5,0,0,0.0018
1.34,3.3,6.46,9.69,13.09,18.4,27.38,1.4,16.03,23.0,55.6,3.5,3277.6,7.58,204.3,0.0396,0.0563,0.379,0.394,7,1,4,2,0,0.0383
2.34,5.47,6.73,7.79,10.2,12.61,15.85,3.14,10.68,12.9,62.4,12.9,3612.0,1.14,61.4,0.0273,0.0197,0.413,0.865,0,0,1,0,0,0.0119
44.22,119.29,170.6,254.39,289.52,634.37,867.63,50.79,476.83,20.1,86.7,15.7,3556.2,21.38,50.5,-0.0309,0.0509,0.95,0.914,1,2,4,1,1,1.0
1.33,2.92,3.81,4.7,5.46,13.02,15.74,1.52,9.1,14.0,76.8,18.4,1542.7,10.74,224.3,-0.0325,-0.1056,0.379,0.42,2,3,3,2,0,0.0371
0.84,2.06,3.2,4.43,5.13,9.41,16.11,1.0,8.18,10.8,64.8,26.8,2902.0,26.43,111.9,0.0398,-0.0115,0.333,0.426,0,2,1,0,0,0.1885
2.31,4.29,8.34,12.54,17.8,27.79,35.01,3.24,21.93,26.0,65.6,24.7,1348.3,35.06,158.7,0.0406,-0.154,0.412,0.511,0,0,3,2,0,0.604
0.23,0.52,0.7,0.86,1.18,2.84,4.26,0.32,2.19,28.7,46.2,1.2,302.8,29.28,129.6,-0.0086,-0.0873,0.272,0.519,2,2,2,0,0,0.051
0.42,1.06,1.7,2.77,4.42,6.44,7.29,0.48,4.98,14.5,45.8,12.2,2961.5,28.92,233.4,-0.0213,-0.0273,0.293,0.783,2,0,4,2,0,0.0277
3.52,8.48,11.84,17.0,22.39,39.19,66.22,4.86,34.19,13.6,91.1,29.2,90.8,14.7,169.2,0.0584,-0.0333,0.591,0.578,4,1,4,0,0,0.1696
0.5,1.26,1.8,3.09,3.64,8.65,11.84,0.56,6.4,25.6,73.9,16.7,1748.1,10.92,346.8,-0.018,0.0021,0.334,0.258,8,1,5,1,0,0.0118
0.22,0.45,0.56,0.74,0.92,2.29,2.89,0.24,1.62,10.9,63.8,12.7,1416.9,24.8,126.9,0.0373,-0.001,0.328,0.31,4,5,1,2,0,0.2313
2.78,5.19,8.86,14.49,21.75,33.58,58.15,4.04,30.54,38.0,40.4,9.2,2927.5,11.42,266.5,-0.0068,0.0067,0.482,0.289,1,0,3,1,0,0.2565
2.2,4.08,5.58,6.23,9.42,22.94,34.87,2.67,17.75,27.9,100.0,15.4,3229.9,14.99,92.6,-0.0524,0.0087,0.38,0.614,3,1,2,0,0,0.0596
15.68,39.9,60.18,89.47,103.69,189.34,326.4,20.59,165.23,25.0,80.1,9.3,1312.0,11.68,183.2,0.0806,0.0166,0.95,0.691,2,1,4,1,1,1.0
16.17,42.21,65.76,111.28,177.23,359.21,540.65,17.4,287.0,11.9,83.7,9.5,3418.3,12.52,198.9,0.006,-0.048,0.95,0.58,2,3,3,2,1,1.0
1.63,2.89,4.13,6.95,8.87,19.41,24.19,1.72,14.0,4.4,30.1,7.6,1269.8,25.84,118.5,-0.0355,-0.0362,0.286,0.588,6,4,2,2,0,0.1614
1.97,3.9,6.55,9.8,12.53,21.09,34.36,2.7,18.25,1.5,54.6,2.1,1902.3,12.09,169.8,-0.0695,-0.0018,0.352,0.406,3,3,1,1,0,0.1531
11.84,31.93,41.14,63.13,78.44,179.23,340.25,16.3,157.32,12.4,95.3,19.5,3067.1,26.1,100.5,-0.0645,-0.0011,0.95,0.52,3,4,3,0,1,1.0
3.01,4.57,8.71,14.25,21.15,50.75,91.98,4.0,43.08,11.1,43.1,22.6,2925.6,34.96,2.2,-0.0186,-0.0541,0.548,0.53,0,0,2,1,1,0.9696
0.45,0.88,1.31,1.94,3.05,6.68,9.8,0.55,5.19,13.0,71.8,4.7,4147.6,13.72,77.6,0.0963,0.0541,0.313,0.825,5,6,2,0,0,0.0107
0.8,1.84,3.15,5.23,7.62,10.3,19.15,1.15,10.03,18.4,58.6,29.0,984.4,9.71,252.0,-0.0292,0.0362,0.422,0.822,4,2,5,1,0,0.007
1.07,1.81,2.38,3.62,4.16,5.28,5.97,1.1,4.27,18.5,39.3,18.5,2798.6,31.29,277.5,0.0724,-0.043,0.294,0.427,1,0,3,1,0,0.0877
2.46,5.89,7.22,8.7,12.93,20.59,36.87,3.45,18.89,22.9,58.3,2.4,2580.2,22.12,100.9,-0.0065,-0.0104,0.359,0.283,1,3,3,0,0,0.1672
0.85,1.6,2.48,4.06,6.05,13.34,23.05,0.97,11.21,16.3,37.2,12.4,3847.7,11.88,146.9,-0.0591,0.1005,0.305,0.474,0,3,4,0,0,0.013
20.09,54.77,102.57,138.53,197.4,457.14,800.54,29.19,383.51,18.5,76.8,10.8,698.9,15.44,13.5,-0.0237,0.008,0.95,0.29,0,0,2,0,1,1.0
2.87,4.58,7.56,12.99,15.53,26.92,32.95,3.16,20.4,16.1,40.1,9.1,3170.0,23.13,85.3,-0.064,0.0198,0.423,0.593,3,7,3,2,1,0.2171
12.33,32.39,61.82,84.66,114.28,155.46,172.19,13.08,121.91,16.1,67.3,4.3,2408.3,6.96,280.5,-0.0428,-0.0304,0.781,0.707,0,2,4,1,1,0.9977
2.36,5.39,10.0,12.7,14.18,30.78,42.56,2.72,23.3,19.5,81.4,15.7,1189.9,42.66,218.2,-0.0443,-0.0157,0.448,0.557,6,2,1,2,1,0.9761
0.22,0.5,0.96,1.26,1.55,3.56,4.9,0.25,2.66,20.0,87.4,25.1,2018.9,29.95,74.1,-0.0952,0.0756,0.375,0.679,4,1,2,2,0,0.11
0.17,0.27,0.55,0.67,0.96,1.29,2.11,0.23,1.19,27.1,69.7,17.1,1435.2,18.88,92.7,0.0756,0.0057,0.37,0.724,1,0,1,0,0,0.0265
1.78,4.77,7.01,9.91,12.7,22.24,31.05,1.92,17.77,25.1,56.3,14.8,2454.2,41.53,294.0,0.0106,-0.0035,0.371,0.748,2,7,5,1,0,0.1364
1.74,4.54,5.48,8.89,10.49,21.36,26.86,2.01,15.73,12.9,67.3,7.4,3739.4,37.96,75.3,-0.0343,0.0004,0.352,0.415,1,3,3,0,1,0.3499
1.01,2.1,2.62,4.09,4.72,10.3,20.17,1.31,9.27,13.0,48.3,12.9,2412.6,16.82,120.3,0.0111,0.1273,0.321,0.327,0,2,2,2,0,0.105
1.93,4.12,5.84,9.99,14.81,36.08,60.98,2.21,29.45,4.4,71.9,13.3,2671.6,16.09,239.2,-0.0418,0.002,0.616,0.284,0,3,2,2,0,0.6505
0.1,0.18,0.24,0.27,0.33,0.49,0.68,0.12,0.41,6.7,51.5,33.2,2202.8,16.46,202.0,-0.1336,-0.0415,0.309,0.492,2,4,2,0,0,0.0169
32.08,61.84,91.85,149.89,237.08,564.74,916.98,34.19,453.41,30.2,90.6,21.6,262.3,25.22,165.9,0.1478,-0.0328,0.95,0.663,7,3,4,1,1,1.0
0.99,2.11,3.8,5.79,8.51,19.6,31.29,1.05,15.7,19.6,70.2,17.0,1016.4,24.17,323.9,0.0095,0.039,0.398,0.842,6,0,5,2,0,0.0337
1.26,2.01,3.96,7.02,8.97,16.62,30.29,1.72,14.86,17.2,65.0,7.4,2091.8,5.53,79.1,-0.0295,-0.0714,0.452,0.631,4,3,1,0,0,0.0311
1.14,1.83,2.48,4.17,5.3,10.43,18.5,1.18,9.09,24.5,59.6,12.7,1337.5,23.28,266.9,-0.0967,0.0225,0.365,0.799,3,2,2,0,0,0.039
1.18,3.02,5.37,6.96,8.14,17.18,22.17,1.75,12.69,16.9,49.9,10.3,804.3,23.2,57.3,-0.0747,-0.0362,0.31,0.694,5,7,1,0,0,0.0904
2.29,4.56,9.55,16.28,23.74,56.16,86.7,3.1,44.03,36.0,83.8,26.4,2142.2,3.22,221.7,0.0827,-0.0929,0.681,0.519,2,3,2,1,0,0.2503
9.58,26.56,51.6,88.39,119.07,228.83,325.66,13.33,180.3,25.9,89.2,31.3,1389.7,16.56,313.4,0.0751,-0.049,0.95,0.676,0,1,3,0,1,1.0
3.8,6.13,8.31,13.94,21.07,31.24,39.96,4.72,25.17,14.8,96.3,19.5,1121.1,19.51,164.8,0.0377,0.0014,0.423,0.575,3,0,3,2,0,0.2665
0.63,1.71,3.16,4.64,5.74,10.08,18.57,0.7,9.17,13.9,80.6,15.9,1975.5,6.28,260.7,-0.0558,0.0698,0.402,0.672,6,2,4,0,0,0.006
21.78,51.09,85.75,145.31,184.53,301.09,342.93,31.97,225.59,20.4,82.4,25.0,603.1,8.74,295.3,0.0755,0.0457,0.95,0.356,0,3,3,0,1,1.0
0.09,0.17,0.25,0.33,0.44,1.06,1.39,0.13,0.76,17.3,55.7,53.9,3900.1,11.41,49.0,0.0225,-0.0147,0.374,0.59,1,0,2,0,0,0.0105
1.01,1.86,3.21,4.31,6.27,8.35,15.53,1.49,8.16,26.9,69.0,7.2,3651.0,25.4,254.1,0.0327,0.0486,0.456,0.33,1,3,3,1,1,0.168
2.53,6.94,9.45,14.68,22.46,40.54,70.4,2.97,35.6,20.7,50.0,27.3,2986.6,35.86,331.1,0.0223,-0.0178,0.42,0.514,0,4,4,0,1,0.551
0.56,1.09,1.66,1.86,2.93,7.28,10.85,0.67,5.56,35.4,43.4,14.4,490.8,24.51,207.5,-0.0753,-0.0733,0.324,0.826,1,0,3,0,0,0.0162
0.67,1.46,2.28,3.54,3.98,7.39,9.7,0.78,5.66,19.6,69.8,16.9,3269.9,20.1,67.0,-0.0599,0.0011,0.267,0.74,2,3,4,0,0,0.0085
0.21,0.59,0.9,1.19,1.82,3.21,4.51,0.23,2.57,25.0,100.0,5.0,3403.0,27.45,45.7,-0.0255,-0.0753,0.319,0.634,6,0,3,1,0,0.0337
0.11,0.19,0.25,0.42,0.49,1.02,1.78,0.14,0.87,3.4,78.5,20.1,3236.2,3.11,93.5,0.0322,0.0396,0.379,0.902,5,0,5,0,0,0.0012
0.73,1.26,2.04,2.83,4.5,6.72,11.71,1.0,6.18,17.2,31.1,18.1,523.0,34.32,37.3,-0.069,0.0403,0.28,0.415,7,0,4,1,0,0.075
2.28,4.06,8.3,13.47,15.12,34.78,48.4,3.27,26.09,21.5,56.9,2.1,2722.2,17.47,184.8,-0.0088,-0.044,0.417,0.575,0,3,2,0,0,0.1615
23.72,42.85,87.36,112.76,141.64,257.6,469.95,29.08,231.46,13.9,95.1,9.1,3512.4,32.06,25.1,-0.0088,0.0073,0.95,0.508,0,7,4,3,1,1.0
1.18,2.86,4.63,6.16,9.85,17.11,30.29,1.21,15.3,32.1,47.1,2.9,2446.0,26.52,80.4,0.0396,0.0068,0.345,0.476,0,4,2,1,1,0.2186
17.44,30.06,36.46,44.83,54.88,96.15,141.04,20.55,78.51,19.3,99.2,13.2,2732.6,11.88,158.4,0.0337,0.0436,0.685,0.451,6,1,4,0,1,0.9696
0.44,0.68,1.22,1.55,2.36,4.93,8.76,0.48,4.25,22.4,63.7,8.6,1952.2,21.49,170.6,-0.0505,-0.0623,0.32,0.584,0,0,5,0,0,0.008
4.41,10.75,19.3,22.69,34.42,70.71,83.48,5.61,50.59,15.7,58.8,11.3,2244.1,12.51,203.5,0.0723,0.03,0.494,0.485,2,3,3,1,0,0.5455
8.45,23.26,47.83,73.27,90.29,168.45,245.61,11.36,135.12,15.1,47.0,18.7,192.7,24.03,254.0,-0.0582,-0.0658,0.95,0.759,1,0,3,2,1,1.0
0.27,0.59,1.2,2.03,2.75,5.42,9.51,0.32,4.7,21.9,68.9,8.2,2701.7,45.37,17.0,0.0546,0.0389,0.29,0.911,0,4,1,2,0,0.3125
1.0,1.97,3.89,5.05,5.75,13.38,18.62,1.42,10.01,11.8,91.0,9.7,388.0,24.09,29.0,-0.0275,0.0531,0.435,0.894,0,0,2,1,0,0.0628
0.29,0.44,0.91,1.19,1.39,3.12,3.7,0.39,2.19,8.3,78.7,3.5,1855.3,3.38,21.9,0.0082,-0.0335,0.222,0.856,3,1,3,4,0,0.0108
0.57,1.27,1.85,3.21,4.1,7.71,9.61,0.66,5.77,16.3,52.9,22.8,1264.5,11.56,152.3,0.0113,0.061,0.339,0.244,0,1,1,0,0,0.0484
1.86,3.59,6.34,7.38,11.45,27.62,45.23,1.92,22.22,14.0,65.9,9.5,2313.5,29.97,15.1,0.0099,-0.0787,0.456,0.476,1,4,4,0,0,0.1928
6.18,14.49,30.92,35.99,51.5,92.64,184.7,7.32,87.36,20.7,88.8,9.7,603.7,11.17,268.6,0.0337,0.055,0.839,0.341,2,1,2,0,1,0.9935
0.09,0.24,0.41,0.67,0.94,1.5,2.92,0.12,1.43,16.3,20.4,13.3,2920.3,35.1,80.3,0.0196,0.0719,0.233,0.697,3,1,3,0,0,0.0255
1.05,1.6,3.35,4.27,6.73,9.46,13.65,1.5,8.13,10.9,42.0,17.9,3349.3,9.97,338.1,0.0392,0.0173,0.363,0.641,2,2,4,0,0,0.0081
1.36,3.26,6.87,10.11,15.05,22.46,28.54,1.76,18.02,12.5,66.6,12.2,727.9,32.65,175.1,0.0232,-0.0098,0.458,0.588,7,2,3,3,0,0.5105
0.22,0.51,0.65,0.92,1.47,3.06,5.37,0.25,2.62,22.8,59.4,23.0,482.9,13.95,160.7,-0.0632,0.0156,0.401,0.707,2,7,4,0,0,0.0056
0.14,0.31,0.65,0.97,1.28,2.5,4.68,0.15,2.25,15.4,66.9,16.8,653.9,25.44,281.0,0.0135,-0.0302,0.292,0.62,0,1,3,2,0,0.0367
0.82,1.99,2.6,3.01,3.6,4.94,9.34,0.85,4.83,14.5,87.2,14.6,3690.1,30.13,256.7,-0.0282,0.1312,0.33,0.761,2,0,2,0,0,0.05
2.24,4.45,7.12,9.73,12.77,23.26,31.01,2.38,18.04,14.6,49.9,23.0,2242.0,21.34,218.6,-0.0555,-0.0293,0.415,0.225,2,2,4,3,0,0.2587
0.27,0.45,0.88,1.36,1.78,2.5,3.91,0.39,2.23,15.6,53.4,8.0,1989.1,14.88,336.7,-0.0145,0.0659,0.355,0.791,4,0,3,2,0,0.0142
0.21,0.31,0.4,0.5,0.74,1.28,1.57,0.22,0.97,20.5,39.1,12.7,492.9,21.79,152.0,0.0092,-0.0371,0.145,0.463,6,2,1,1,0,0.0419
2.75,5.55,8.85,10.67,13.15,19.94,21.97,3.4,15.08,-7.4,64.4,14.2,2745.7,17.47,291.1,0.0125,0.0798,0.379,0.632,4,0,4,0,0,0.029
15.76,40.15,57.6,81.06,110.6,202.99,246.77,16.25,151.15,22.2,90.3,10.6,3652.2,19.21,136.8,0.0528,0.1006,0.95,0.61,2,5,3,2,1,1.0
0.19,0.43,0.82,1.45,1.88,4.38,8.06,0.2,3.77,10.6,44.4,34.4,3487.0,6.97,301.8,0.0654,0.0193,0.318,0.707,1,1,2,1,0,0.0099
3.55,6.01,12.43,21.93,29.11,46.19,71.44,4.27,39.6,22.3,76.1,1.6,2648.1,27.05,93.4,0.0168,0.0143,0.439,0.322,6,4,4,0,0,0.5776
0.73,1.39,2.73,4.63,5.33,13.12,17.48,0.76,9.51,10.3,76.8,25.6,362.4,21.0,104.1,0.0259,-0.0478,0.456,0.495,2,6,2,0,0,0.0843
0.81,1.92,3.35,4.29,5.93,10.96,21.85,1.17,10.28,19.7,76.7,23.7,516.4,5.83,244.0,0.0048,-0.0538,0.509,0.264,4,6,3,1,0,0.0284
5.18,14.0,28.61,45.37,64.28,91.7,127.76,5.4,77.36,19.7,38.8,5.3,254.6,15.42,76.6,0.0384,0.0149,0.6,0.281,8,2,2,1,1,0.989
1.83,4.79,9.85,17.47,19.65,40.61,64.16,2.51,33.07,29.7,87.7,9.1,1118.5,4.36,82.5,0.0243,0.0729,0.387,0.549,2,7,3,1,0,0.0834
3.63,8.44,14.31,22.55,26.27,61.12,99.92,5.17,49.45,21.4,63.9,20.0,613.0,19.44,109.9,-0.0027,-0.0274,0.545,0.624,2,3,3,1,1,0.6493
0.54,0.97,1.99,3.05,3.46,6.3,8.01,0.65,4.79,17.3,45.6,14.9,1129.2,25.03,244.4,0.1076,0.1104,0.273,0.61,3,0,2,3,1,0.0958
1.4,3.68,7.7,9.1,10.93,25.78,32.81,1.46,18.47,10.8,56.2,10.6,1648.0,12.78,320.2,-0.0273,-0.0305,0.441,0.728,0,5,1,3,0,0.1656
0.94,2.53,3.06,4.97,5.64,12.43,24.37,0.99,11.17,12.4,32.4,14.4,3963.4,12.23,242.8,0.0727,0.0115,0.345,0.292,2,2,3,1,0,0.041
10.42,27.95,58.13,95.18,124.37,167.74,259.13,15.35,150.25,18.6,69.2,18.3,2583.1,14.96,298.0,-0.0677,0.0116,0.95,0.788,1,0,3,1,1,1.0
1.0,2.23,2.8,3.41,4.19,9.69,13.32,1.31,7.22,29.5,63.0,11.6,3515.1,12.18,195.7,0.0407,-0.0051,0.277,0.648,0,4,1,3,0,0.063
26.98,71.02,106.48,146.83,215.78,290.97,359.56,27.91,238.16,14.6,93.5,12.0,2998.0,10.9,24.8,0.0718,-0.1022,0.95,0.726,3,3,2,2,1,1.0
0.34,0.85,1.5,2.24,3.51,5.98,6.79,0.44,4.42,9.5,76.9,3.7,516.9,5.25,36.2,-0.0954,-0.031,0.395,0.636,2,5,4,1,0,0.0056
2.09,4.83,6.97,8.88,12.11,29.18,56.84,2.16,25.74,22.1,90.1,16.5,3104.1,11.95,199.6,0.0069,0.01,0.559,0.701,4,4,3,2,0,0.1157
0.16,0.43,0.9,1.61,2.06,3.19,4.18,0.19,2.56,23.5,66.0,36.6,1191.7,7.12,118.0,0.0358,-0.0048,0.286,0.499,5,1,2,1,0,0.0126
1.27,2.32,4.61,5.6,7.73,9.37,14.19,1.84,8.59,24.4,85.3,19.7,2702.3,34.25,79.4,0.0126,0.0318,0.41,0.726,1,1,5,0,0,0.034
3.1,7.17,12.08,21.45,25.16,44.17,50.04,3.9,32.36,5.9,61.7,36.2,1465.0,37.48,167.9,0.0189,0.0378,0.51,0.691,4,3,4,2,0,0.706
3.1,4.76,9.71,11.8,17.73,42.98,78.04,3.66,36.46,24.9,52.4,7.4,4190.3,24.25,239.9,0.0068,-0.012,0.433,0.398,2,2,1,2,1,0.881
0.11,0.23,0.45,0.66,0.9,1.58,2.14,0.12,1.25,19.5,75.5,3.0,1143.7,33.35,138.6,-0.0547,-0.0481,0.372,0.499,3,0,4,1,0,0.0524
1.8,4.66,7.13,12.76,14.2,19.03,37.33,2.12,19.06,24.5,99.6,14.5,1208.4,11.36,288.9,0.1184,0.0774,0.559,0.907,5,0,1,0,1,0.0644
3.18,5.74,7.26,8.98,12.11,21.14,38.79,4.6,19.22,27.3,46.6,31.8,3912.3,24.91,265.9,-0.0252,-0.0678,0.482,0.669,1,0,1,0,1,0.3966
2.47,6.12,10.96,17.72,25.01,62.1,115.77,2.85,53.22,24.3,69.9,58.5,152.3,24.56,264.6,0.0217,-0.0298,0.597,0.934,3,2,1,2,1,0.9094
0.04,0.09,0.18,0.27,0.31,0.46,0.59,0.04,0.37,15.2,57.4,29.5,2941.3,21.98,354.7,-0.0323,-0.0425,0.312,0.633,2,0,2,2,0,0.0397
1.83,4.27,9.07,12.66,16.36,39.06,49.68,2.56,27.91,22.5,45.6,34.5,3060.1,14.71,106.3,-0.1138,0.0373,0.428,0.908,4,0,3,0,0,0.0492
9.19,24.46,30.26,42.11,52.14,70.61,116.47,9.39,65.02,28.6,87.5,7.4,3521.0,18.68,232.1,-0.0462,0.0659,0.771,0.911,3,2,4,1,1,0.8838
13.52,28.17,45.18,67.34,90.44,121.17,146.51,17.53,98.58,12.3,87.7,18.3,4093.9,21.5,308.0,-0.0724,-0.0087,0.769,0.893,4,0,1,0,1,0.9996
0.92,1.63,3.07,5.03,6.72,8.49,16.68,0.94,8.64,10.8,46.7,20.0,4098.7,21.23,208.6,0.0546,0.0115,0.334,0.794,1,0,1,2,0,0.0941
1.66,3.9,6.47,8.59,13.23,18.65,22.11,1.66,14.82,20.1,65.5,18.1,320.9,10.5,284.2,-0.0303,0.0214,0.422,0.611,3,6,3,1,0,0.0337
0.48,1.31,1.87,3.36,5.18,12.56,21.74,0.57,10.39,18.7,59.2,13.8,3460.6,36.27,149.2,-0.0257,0.0902,0.379,0.469,3,3,3,0,0,0.1973
0.24,0.55,0.99,1.71,2.11,4.79,5.98,0.26,3.43,15.4,57.4,11.9,2732.2,19.5,212.6,-0.0532,-0.0887,0.28,0.343,2,1,1,1,0,0.084
3.82,10.1,20.98,30.29,44.57,72.81,120.81,3.99,64.01,21.2,59.6,28.8,2736.5,27.99,20.0,0.0047,0.0372,0.651,0.263,2,5,5,0,1,0.9498
